Lead_ID,IČO,Company_Name,CZ_NACE_Section,CZ_NACE_Section_Label,Industry,Region_Code,Region_Name,Legal_Form_Code,Legal_Form_Label,Founding_Year,Company_Age_Years,Size_Band,NumberOfEmployees,Annual_Revenue_MCZK__c,LeadSource,Status,Rating,Owner,Web_Interactions__c,Email_Opens__c,Email_Clicks__c,Emails_Sent__c,Email_Open_Rate__c,Form_Submissions__c,Demo_Requested__c,Time_to_First_Response_h__c,Calls_Made__c,Meetings_Held__c,Proposal_Sent__c,Content_Downloads__c,Chatbot_Interactions__c,LinkedIn_Viewed__c,Days_Since_Last_Activity__c,CreatedDate,LastActivityDate,Days_in_Pipeline__c,Rule_Based_Score,Rule_Based_Segment,Conversion_Probability,Win_Probability__c,Converted,Closed_Won,IČO_Duplicate_Flag
00Q0000079,14890194,NONET s.r.o.,I,Accommodation & Food,Hospitality,CZ010,Praha,112,s.r.o.,1990,36,Small,18,20.22,Referral,Working,Cold,Jana Procházková,3,4,0,7,0.6206,1,True,42.6,5,1,False,0,2,True,6,2023-12-01,2023-12-12,11,74,High,0.435742,0.174,0,0,0
00Q0000080,27506312,"EPRO Trutnov, s.r.o.",C,Manufacturing,Manufacturing,CZ052,Královéhradecký,112,s.r.o.,2006,20,Small,14,42.15,Email Campaign,Contacted,Warm,Martin Novák,1,4,0,8,0.5702,0,True,54.6,1,2,False,0,1,False,19,2023-03-03,2023-04-07,35,65,High,0.809017,0.315,1,1,0
00Q0000081,07758791,"RB (Hygiene Home) Czech Republic, spol. s r.o.",G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2018,8,Medium,173,743.46,Web,Contacted,Cold,Jana Procházková,1,4,1,14,0.3344,1,False,49.6,3,2,False,1,1,False,4,2022-05-06,2022-05-21,15,67,High,0.672669,0.217,0,0,0
00Q0000082,25579291,"DARA-AIR, spol. s r.o.",C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,1999,27,Small,13,38.56,Referral,Working,Warm,Tomáš Dvořák,0,5,0,8,0.6379,3,False,9.5,1,0,False,4,1,True,7,2023-10-07,2023-10-23,16,62,High,0.192553,0.212,0,0,0
00Q0000083,26812720,"ARMAST, s.r.o.",G,Wholesale & Retail,Retail,CZ080,Moravskoslezský,112,s.r.o.,2003,23,Small,37,89.54,Event,New,Cold,Eva Šimánek,2,4,1,12,0.374,0,False,98.6,3,4,False,1,1,False,6,2023-08-29,2023-09-02,4,50,Medium,0.157875,0.3,0,0,0
00Q0000084,27528332,PLATFORM CZ s.r.o.,G,Wholesale & Retail,Retail,CZ053,Pardubický,112,s.r.o.,2007,19,Small,11,90.93,LinkedIn,Nurturing,Cold,Tomáš Dvořák,5,10,3,15,0.6764,4,True,37.3,5,0,False,1,3,True,59,2022-01-10,2022-05-10,120,63,High,0.508636,0.113,0,0,0
00Q0000085,21898154,Crystal Cleaning Services s.r.o.,S,Other Services,Other,CZ010,Praha,112,s.r.o.,2024,2,Medium,98,92.66,Referral,Unqualified,Cold,Pavel Kratochvíl,3,2,0,10,0.2781,0,False,47.2,2,1,False,0,0,True,17,2024-04-16,2024-05-21,35,25,Low,0.065505,0.125,0,0,0
00Q0000086,17242380,Hapreso Steel s.r.o.,G,Wholesale & Retail,Retail,CZ080,Moravskoslezský,112,s.r.o.,2022,4,Small,48,111.34,Web,Working,Warm,Tomáš Dvořák,3,0,0,5,0.1077,0,False,2.7,1,0,False,1,1,True,10,2022-02-15,2022-03-02,15,46,Medium,0.114115,0.196,0,0,0
00Q0000087,03620522,Resilient a.s.,G,Wholesale & Retail,Retail,CZ010,Praha,121,a.s.,2014,12,Small,16,60.38,Email Campaign,Nurturing,Cold,Martin Novák,5,5,3,13,0.4579,1,False,10.3,1,0,False,4,0,True,47,2024-08-24,2025-02-06,166,58,Medium,0.076944,0.108,0,0,0
00Q0000088,04574184,"SODEKO Tools, s.r.o.",C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,2015,11,Small,16,21.36,Cold Call,Qualified,Hot,Lucie Horáková,3,7,4,15,0.4917,2,True,13.7,3,1,True,4,1,True,0,2023-10-28,2023-11-28,31,83,High,0.980429,0.583,1,1,0
00Q0000089,28223764,Quality Travel Prague s.r.o.,H,Transportation,Transportation,CZ010,Praha,112,s.r.o.,2007,19,Small,21,74.46,Web,Contacted,Warm,Lucie Horáková,1,0,0,4,0.1973,0,False,74.5,0,0,False,0,0,True,15,2023-05-23,2023-06-20,28,44,Medium,0.16152,0.194,0,0,0
00Q0000090,07048629,Dobroty Kačena s.r.o.,G,Wholesale & Retail,Retail,CZ020,Středočeský,112,s.r.o.,2018,8,Small,27,80.9,Email Campaign,Nurturing,Warm,Martin Novák,9,4,2,14,0.3065,0,False,90.7,2,1,False,0,0,False,4,2022-05-08,2022-10-05,150,44,Medium,0.238773,0.244,0,0,0
00Q0000091,24801381,Urosanté s.r.o.,Q,Healthcare,Healthcare,CZ010,Praha,112,s.r.o.,2011,15,Small,43,49.54,Event,Converted,Hot,Eva Šimánek,7,1,0,8,0.1573,2,False,13.4,2,0,True,2,3,False,6,2024-10-06,2024-11-13,38,69,High,0.965675,0.519,1,1,0
00Q0000092,17083451,MKP kompozit s.r.o.,C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,2022,4,Small,10,40.23,Email Campaign,Unqualified,Warm,Jana Procházková,3,0,0,5,0.1096,0,True,59.4,0,0,False,0,0,False,26,2022-02-01,2022-03-13,40,9,Low,0.028338,0.159,0,0,0
00Q0000093,05579112,Moravská železniční s.r.o.,M,Professional & Scientific,Consulting,CZ072,Zlínský,112,s.r.o.,2016,10,Small,13,32.8,Web,Qualified,Hot,Eva Šimánek,1,0,0,5,0.1575,2,True,29.7,1,0,False,1,0,False,0,2022-12-05,2023-02-16,73,75,High,0.889059,0.325,1,0,0
00Q0000094,17352614,iTutoring s.r.o.,P,Education,Education,CZ010,Praha,112,s.r.o.,2022,4,Large,315,758.8,Email Campaign,Working,Warm,Martin Novák,1,2,0,7,0.3726,0,True,106.6,1,0,False,2,3,False,7,2025-03-07,2025-03-31,25,66,High,0.386952,0.216,0,0,0
00Q0000095,26500345,AQUA PRIM s.r.o.,C,Manufacturing,Manufacturing,CZ020,Středočeský,112,s.r.o.,2002,24,Small,20,66.52,Partner,New,Hot,Eva Šimánek,4,5,1,10,0.5931,0,False,10.9,1,0,False,2,1,False,3,2023-04-30,2023-05-04,4,57,Medium,0.200268,0.307,0,0,0
00Q0000096,26841371,"MATRADE Bludov, s.r.o.",H,Transportation,Transportation,CZ071,Olomoucký,112,s.r.o.,2004,22,Small,16,28.57,Referral,Qualified,Hot,Martin Novák,3,2,0,5,0.4356,1,False,0.4,2,1,False,1,1,False,1,2024-12-08,2025-01-22,45,81,High,0.796935,0.461,1,1,0
00Q0000097,46969489,Družstvo Drukocel Rosice,C,Manufacturing,Manufacturing,CZ064,Jihomoravský,811,Pobočka,1992,34,Medium,177,485.98,LinkedIn,Qualified,Hot,Tomáš Dvořák,2,9,4,10,0.9616,2,True,13.7,3,0,True,1,1,False,6,2024-05-29,2024-06-17,19,97,High,0.993052,0.547,1,1,0
00Q0000098,28338766,Národní Centrum Tkání a Buněk a.s.,Q,Healthcare,Healthcare,CZ080,Moravskoslezský,121,a.s.,2009,17,Enterprise,2091,2057.4,Referral,Contacted,Warm,Lucie Horáková,4,2,1,10,0.2698,2,False,38.7,3,1,False,2,0,False,4,2023-06-15,2023-06-22,7,77,High,0.265909,0.277,0,0,0
00Q0000099,47052872,"SPS Příbram, s.r.o.",H,Transportation,Transportation,CZ020,Středočeský,112,s.r.o.,1992,34,Small,17,18.8,Web,Converted,Hot,Lucie Horáková,11,11,8,16,0.7234,1,True,13.8,1,1,True,3,2,True,0,2023-12-16,2024-02-14,60,84,High,0.999334,0.584,1,0,0
00Q0000100,28729226,SL TRADE plus s.r.o.,H,Transportation,Transportation,CZ042,Ústecký,112,s.r.o.,2010,16,Small,12,36.75,Email Campaign,Converted,Hot,Lucie Horáková,1,1,0,8,0.2487,1,True,5.0,3,0,True,1,0,False,1,2024-04-16,2024-09-07,144,67,High,0.998297,0.517,1,1,0
00Q0000101,14274302,Sestry s.r.o.,Q,Healthcare,Healthcare,CZ064,Jihomoravský,112,s.r.o.,2022,4,Small,16,13.27,LinkedIn,Qualified,Hot,Tomáš Dvořák,7,3,0,7,0.5566,2,True,44.0,4,2,True,1,0,True,2,2023-01-17,2023-02-11,25,100,High,0.988698,0.65,1,1,0
00Q0000102,47119209,ENVItech Bohemia s.r.o.,C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,1992,34,Small,48,104.04,Event,Nurturing,Cold,Tomáš Dvořák,2,1,0,6,0.2536,1,False,62.2,4,0,False,2,1,True,1,2024-11-03,2025-03-10,127,56,Medium,0.291904,0.106,0,0,0
00Q0000103,22378758,ŠVARCBEK s.r.o.,M,Professional & Scientific,Consulting,CZ032,Plzeňský,112,s.r.o.,2024,2,Small,11,61.69,Event,Contacted,Warm,Tomáš Dvořák,4,3,0,7,0.4985,1,True,4.6,4,1,False,4,1,False,7,2023-07-06,2023-09-02,58,76,High,0.82769,0.276,1,0,0
00Q0000104,01780051,Auto Express Logistika s.r.o.,H,Transportation,Transportation,CZ010,Praha,112,s.r.o.,2016,10,Small,31,40.92,Web,Qualified,Warm,Pavel Kratochvíl,4,5,1,8,0.6504,1,False,70.5,2,2,True,0,0,False,2,2024-05-13,2024-05-28,15,89,High,0.962795,0.539,1,1,0
00Q0000105,60112867,ELPROM spol. s r.o.,C,Manufacturing,Manufacturing,CZ053,Pardubický,112,s.r.o.,1993,33,Small,13,36.3,Web,Nurturing,Cold,Eva Šimánek,2,10,5,15,0.7248,1,True,79.1,6,2,False,3,1,True,1,2025-03-23,2025-03-31,91,62,High,0.92737,0.212,0,0,0
00Q0000106,23511141,MP AUTOSERVIS MP s.r.o.,S,Other Services,Other,CZ031,Jihočeský,112,s.r.o.,2025,1,Small,40,34.58,Cold Call,Contacted,Cold,Jana Procházková,1,3,0,4,0.8143,0,False,49.3,3,0,False,0,0,False,14,2022-05-25,2022-06-19,25,35,Medium,0.037886,0.085,0,0,0
00Q0000107,25757989,"PRAMEN MASO Praha, s.r.o.",G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,1999,27,Small,35,91.18,Email Campaign,Working,Warm,Pavel Kratochvíl,3,1,0,3,0.6107,0,False,13.6,0,0,False,3,1,True,6,2024-01-06,2024-01-26,20,59,Medium,0.321589,0.209,0,0,0
00Q0000108,01916297,"VYZNAč, s.r.o.",F,Construction,Construction,CZ063,Kraj Vysočina,112,s.r.o.,2013,13,Small,32,65.8,Referral,Nurturing,Cold,Tomáš Dvořák,4,3,1,15,0.2477,0,False,26.3,3,1,False,0,0,False,63,2024-12-27,2025-03-31,146,48,Medium,0.091081,0.148,0,0,0
00Q0000109,01776916,"IF System Helios, s.r.o.",J,Information & Communication,Technology,CZ071,Olomoucký,112,s.r.o.,2013,13,Small,14,40.07,Web,Working,Hot,Pavel Kratochvíl,1,3,0,7,0.523,0,False,6.6,0,0,False,1,0,True,9,2022-07-05,2022-07-31,26,60,High,0.497043,0.31,0,0,0
00Q0000110,46973460,Dům zdraví spol. s r.o.,Q,Healthcare,Healthcare,CZ063,Kraj Vysočina,112,s.r.o.,1992,34,Medium,147,279.51,Web,Nurturing,Warm,Pavel Kratochvíl,5,3,0,9,0.3452,1,False,44.0,0,0,False,0,0,True,9,2024-07-04,2024-12-15,164,52,Medium,0.45599,0.202,0,0,0
00Q0000111,04225571,SK CENTRAL s.r.o.,C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,2015,11,Medium,68,183.49,Other,Nurturing,Warm,Tomáš Dvořák,2,4,2,11,0.3988,1,False,12.9,3,1,False,2,0,False,39,2023-07-15,2023-09-28,75,62,High,0.110071,0.262,0,0,0
00Q0000112,25200496,"DENTEX SERVICE, s.r.o.",M,Professional & Scientific,Consulting,CZ042,Ústecký,112,s.r.o.,1996,30,Small,10,45.12,Email Campaign,Working,Hot,Tomáš Dvořák,2,5,3,12,0.4616,3,False,146.2,2,1,False,0,0,False,27,2022-03-26,2022-04-15,20,51,Medium,0.244818,0.351,0,0,0
00Q0000113,19278284,HANASAKA s.r.o.,I,Accommodation & Food,Hospitality,CZ052,Královéhradecký,112,s.r.o.,2023,3,Small,18,55.29,Cold Call,Nurturing,Warm,Tomáš Dvořák,8,0,0,5,0.1488,1,True,107.8,2,1,False,0,0,False,1,2022-01-20,2022-07-15,176,42,Medium,0.331805,0.242,0,0,0
00Q0000114,26226561,REJ SERVIS s.r.o.,C,Manufacturing,Manufacturing,CZ072,Zlínský,112,s.r.o.,2000,26,Small,17,26.04,Event,Contacted,Cold,Martin Novák,4,1,0,9,0.2159,1,False,57.6,3,0,False,1,1,False,76,2023-01-28,2023-03-06,37,46,Medium,0.053406,0.096,0,0,0
00Q0000115,25154761,CZ NORD s.r.o.,C,Manufacturing,Manufacturing,CZ031,Jihočeský,112,s.r.o.,1996,30,Small,11,42.64,Referral,New,Cold,Jana Procházková,0,0,0,1,0.2541,0,True,23.8,1,1,False,0,0,False,3,2022-03-25,2022-03-26,1,69,High,0.265057,0.169,0,0,0
00Q0000116,26218267,symetrie s.r.o.,N,Administrative & Support,Other,CZ064,Jihomoravský,112,s.r.o.,2000,26,Medium,244,196.81,Partner,New,Warm,Pavel Kratochvíl,6,2,0,13,0.2117,0,False,12.2,2,1,False,0,0,False,0,2024-05-16,2024-05-19,3,65,High,0.174231,0.265,0,0,0
00Q0000117,27384829,Fine Promo s.r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2005,21,Small,48,103.88,Email Campaign,Working,Warm,Tomáš Dvořák,2,0,0,5,0.1252,3,False,16.9,0,0,False,0,0,True,16,2023-12-01,2023-12-18,17,51,Medium,0.086106,0.201,0,0,0
00Q0000118,10819321,"Simply nature, s.r.o.",A,Agriculture,Agriculture,CZ010,Praha,112,s.r.o.,2021,5,Small,19,18.45,Other,Working,Warm,Martin Novák,3,4,1,7,0.5811,1,False,11.7,4,1,False,1,1,True,12,2024-08-05,2024-08-31,26,52,Medium,0.053865,0.252,0,0,0
00Q0000119,09944460,Železářství Homolka s.r.o.,G,Wholesale & Retail,Retail,CZ042,Ústecký,112,s.r.o.,2021,5,Small,23,93.84,Cold Call,Working,Hot,Pavel Kratochvíl,3,2,0,8,0.254,0,True,142.7,0,0,False,0,0,False,2,2023-01-08,2023-01-16,8,46,Medium,0.202957,0.296,0,0,0
00Q0000120,26315785,WEILER Holoubkov s.r.o.,C,Manufacturing,Manufacturing,CZ032,Plzeňský,112,s.r.o.,2000,26,Large,269,629.98,Web,Contacted,Warm,Martin Novák,12,7,1,11,0.6596,1,False,110.7,4,1,False,5,0,True,7,2023-12-31,2024-01-25,25,68,High,0.468739,0.268,0,0,0
00Q0000121,28747313,Zeman Systems s.r.o.,G,Wholesale & Retail,Retail,CZ042,Ústecký,112,s.r.o.,2011,15,Small,27,128.32,Web,Working,Cold,Jana Procházková,2,9,2,14,0.6429,1,True,0.2,0,1,False,3,2,False,51,2022-04-21,2022-05-15,24,73,High,0.611919,0.253,0,0,0
00Q0000122,47116382,"Benzinservis, a.s.",M,Professional & Scientific,Consulting,CZ010,Praha,121,a.s.,1993,33,Small,26,46.37,Email Campaign,Qualified,Warm,Martin Novák,5,4,0,10,0.4945,2,False,37.8,1,1,True,1,1,True,2,2022-11-04,2023-01-11,68,93,High,0.969792,0.493,0,0,0
00Q0000123,28648781,AUTOMIMA s.r.o.,S,Other Services,Other,CZ080,Moravskoslezský,112,s.r.o.,2011,15,Small,44,52.31,Web,Working,Warm,Martin Novák,2,3,1,8,0.4929,1,False,1.7,3,0,False,2,1,False,3,2022-08-09,2022-08-14,5,43,Medium,0.103145,0.273,0,0,0
00Q0000124,02084660,"COMFORT CARE Ambulance, s.r.o.",Q,Healthcare,Healthcare,CZ010,Praha,112,s.r.o.,2013,13,Small,20,41.74,Email Campaign,Qualified,Warm,Martin Novák,4,2,0,4,0.5991,0,False,5.7,1,4,True,0,1,False,4,2023-03-25,2023-06-03,70,92,High,0.962219,0.642,1,0,0
00Q0000125,29235464,Vinařství Šabata s.r.o.,C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,2010,16,Small,39,41.86,Email Campaign,Qualified,Warm,Lucie Horáková,3,1,0,5,0.2568,1,False,106.8,3,0,True,3,0,False,1,2024-02-17,2024-05-10,83,67,High,0.861084,0.417,1,0,0
00Q0000126,27644197,"SUPER 2001, s.r.o.",G,Wholesale & Retail,Retail,CZ020,Středočeský,112,s.r.o.,2007,19,Small,38,106.67,Web,New,Cold,Tomáš Dvořák,0,0,0,5,0.12,1,False,6.6,4,1,False,0,0,False,37,2023-05-16,2023-05-20,4,44,Medium,0.043427,0.144,0,0,0
00Q0000127,29212511,StaniOn stroje s.r.o.,M,Professional & Scientific,Consulting,CZ072,Zlínský,112,s.r.o.,2010,16,Small,11,34.57,Web,Converted,Warm,Martin Novák,4,6,2,14,0.4617,0,True,16.4,2,0,True,2,1,True,3,2024-06-12,2024-11-30,171,78,High,0.999792,0.428,1,0,0
00Q0000128,47452994,Podorlické zemědělské družstvo,A,Agriculture,Agriculture,CZ052,Královéhradecký,811,Pobočka,1992,34,Medium,168,262.72,Cold Call,Nurturing,Warm,Tomáš Dvořák,2,2,0,13,0.2196,1,False,115.2,1,0,False,0,1,True,5,2024-03-17,2024-08-07,143,30,Medium,0.02971,0.18,0,0,0
00Q0000129,26389924,Karel Rmoutil spol. s r.o.,H,Transportation,Transportation,CZ041,Karlovarský,112,s.r.o.,2005,21,Small,12,37.25,Other,Contacted,Cold,Tomáš Dvořák,4,0,0,3,0.2279,0,False,122.5,1,0,False,0,1,True,13,2022-05-22,2022-06-28,37,33,Medium,0.05805,0.083,0,0,0
00Q0000130,05283540,Growing technologies s.r.o.,M,Professional & Scientific,Consulting,CZ010,Praha,112,s.r.o.,2016,10,Small,36,72.73,Referral,Qualified,Warm,Eva Šimánek,1,1,0,5,0.2851,0,False,79.6,0,2,True,1,0,True,1,2023-05-28,2023-08-02,66,100,High,0.988623,0.55,0,0,0
00Q0000131,01747452,Mertl s.r.o.,C,Manufacturing,Manufacturing,CZ032,Plzeňský,112,s.r.o.,2013,13,Medium,81,136.04,Web,Unqualified,Cold,Lucie Horáková,2,6,1,13,0.5117,0,True,32.4,1,1,False,2,1,False,121,2024-05-04,2024-05-07,3,29,Low,0.100546,0.129,0,0,0
00Q0000132,27608042,FIRETON s. r. o.,N,Administrative & Support,Other,CZ020,Středočeský,112,s.r.o.,2006,20,Small,15,29.82,Referral,Contacted,Cold,Martin Novák,6,2,0,9,0.2225,1,True,12.3,5,2,False,0,1,False,18,2023-09-20,2023-10-29,39,71,High,0.901129,0.221,1,0,0
00Q0000133,60827408,KARTON s.r.o.,C,Manufacturing,Manufacturing,CZ031,Jihočeský,112,s.r.o.,1993,33,Small,44,82.75,Event,New,Cold,Eva Šimánek,0,1,0,6,0.3223,0,False,115.8,2,0,False,0,0,False,27,2024-08-25,2024-08-28,3,40,Medium,0.012705,0.09,0,0,0
00Q0000134,25920219,JUMING s.r.o.,F,Construction,Construction,CZ053,Pardubický,112,s.r.o.,1999,27,Small,17,19.73,Email Campaign,Working,Warm,Eva Šimánek,6,4,3,13,0.3464,1,True,31.4,3,0,False,3,2,False,8,2023-03-24,2023-04-10,17,49,Medium,0.340739,0.199,0,0,0
00Q0000135,28271157,Montáže K+T s.r.o.,C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,2008,18,Small,41,40.72,Web,Converted,Hot,Tomáš Dvořák,5,1,0,5,0.3444,0,True,2.3,1,0,True,4,1,False,1,2023-01-07,2023-03-09,61,80,High,0.999059,0.53,1,1,0
00Q0000136,28578082,"Praktický lékař, Odry, s.r.o.",Q,Healthcare,Healthcare,CZ080,Moravskoslezský,112,s.r.o.,2009,17,Small,18,25.17,Web,Contacted,Warm,Martin Novák,4,2,0,10,0.2535,0,False,20.6,2,1,False,0,0,True,14,2022-06-26,2022-08-01,36,50,Medium,0.184883,0.25,0,0,0
00Q0000137,05265177,Korda Servis s.r.o.,N,Administrative & Support,Other,CZ072,Zlínský,112,s.r.o.,2016,10,Medium,139,343.59,Event,Qualified,Hot,Lucie Horáková,2,7,1,9,0.7807,0,False,32.7,1,0,True,2,0,False,5,2023-03-01,2023-05-07,67,75,High,0.897953,0.525,1,1,0
00Q0000138,25565010,WISCONSIN ENGINEERING CZ s.r.o.,C,Manufacturing,Manufacturing,CZ071,Olomoucký,112,s.r.o.,1999,27,Small,17,26.14,Web,Contacted,Warm,Eva Šimánek,0,2,0,7,0.3436,1,True,63.4,1,0,False,0,1,False,2,2024-07-20,2024-08-28,39,52,Medium,0.249077,0.202,1,0,0
00Q0000139,25962876,STRIX Hořice s.r.o.,C,Manufacturing,Manufacturing,CZ052,Královéhradecký,112,s.r.o.,2002,24,Medium,58,163.16,LinkedIn,Working,Cold,Pavel Kratochvíl,4,3,0,13,0.2856,1,True,15.9,0,0,False,0,0,False,2,2023-10-07,2023-10-20,13,67,High,0.731845,0.117,0,0,0
00Q0000140,05493188,Účetnictví Lanškroun s.r.o.,M,Professional & Scientific,Consulting,CZ053,Pardubický,112,s.r.o.,2016,10,Small,14,29.09,LinkedIn,Working,Warm,Eva Šimánek,4,5,2,12,0.4657,0,False,120.9,1,2,False,0,0,False,14,2024-06-30,2024-07-21,21,58,Medium,0.657036,0.308,0,0,0
00Q0000141,04709721,Agropark servis s.r.o.,A,Agriculture,Agriculture,CZ052,Královéhradecký,112,s.r.o.,2016,10,Small,17,17.52,LinkedIn,Contacted,Warm,Pavel Kratochvíl,3,3,0,12,0.3283,2,True,4.6,3,0,False,3,2,True,0,2023-06-01,2023-07-13,42,53,Medium,0.411469,0.203,1,0,0
00Q0000142,27140776,OLE audity s.r.o.,M,Professional & Scientific,Consulting,CZ010,Praha,112,s.r.o.,2004,22,Small,34,56.53,Event,Contacted,Hot,Pavel Kratochvíl,6,5,0,14,0.4043,2,True,0.3,0,1,False,1,0,False,8,2024-12-19,2025-01-10,22,96,High,0.902531,0.476,1,0,0
00Q0000143,03960528,Penzion Nová Hospoda s.r.o.,I,Accommodation & Food,Hospitality,CZ031,Jihočeský,112,s.r.o.,2015,11,Small,16,23.29,Web,Nurturing,Hot,Eva Šimánek,2,2,0,10,0.2125,1,False,13.0,5,0,False,1,1,False,7,2025-03-02,2025-03-31,151,39,Medium,0.07251,0.289,0,0,0
00Q0000144,03019977,Medical Elan s.r.o.,Q,Healthcare,Healthcare,CZ042,Ústecký,112,s.r.o.,2014,12,Small,49,47.87,Email Campaign,Contacted,Warm,Lucie Horáková,1,6,0,11,0.6244,0,False,26.7,1,2,False,1,2,True,21,2024-10-09,2024-10-25,16,53,Medium,0.351076,0.303,0,0,0
00Q0000145,17379164,RUD PIZZA CB s.r.o.,I,Accommodation & Food,Hospitality,CZ031,Jihočeský,112,s.r.o.,2022,4,Small,10,13.83,Web,Converted,Hot,Martin Novák,13,4,1,9,0.4917,0,False,32.2,2,1,False,1,1,True,2,2022-06-05,2022-10-16,133,47,Medium,0.966688,0.347,1,1,0
00Q0000146,05210275,More.is.More s.r.o.,J,Information & Communication,Technology,CZ010,Praha,112,s.r.o.,2016,10,Small,18,56.16,LinkedIn,New,Warm,Martin Novák,2,1,0,6,0.2507,1,False,11.8,2,1,False,0,0,True,16,2024-10-14,2024-10-15,1,72,High,0.158466,0.272,0,0,0
00Q0000147,25527436,METAL STEEL s.r.o.,G,Wholesale & Retail,Retail,CZ064,Jihomoravský,112,s.r.o.,1998,28,Small,40,155.09,Email Campaign,Working,Warm,Martin Novák,11,4,3,9,0.5179,2,False,14.1,2,1,False,1,0,False,3,2023-09-10,2023-10-03,23,66,High,0.298002,0.266,0,0,0
00Q0000148,07275901,Artyry s.r.o.,M,Professional & Scientific,Consulting,CZ064,Jihomoravský,112,s.r.o.,2018,8,Small,31,46.84,LinkedIn,Nurturing,Cold,Pavel Kratochvíl,0,4,1,7,0.6422,1,False,2.3,1,3,False,1,0,True,42,2023-05-07,2023-10-08,154,77,High,0.365301,0.277,0,0,0
00Q0000149,28573048,"BRADOP nábytek, s.r.o.",C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,2009,17,Medium,52,108.5,Cold Call,Working,Warm,Eva Šimánek,3,4,2,10,0.4068,0,False,30.9,1,0,False,0,1,False,10,2023-03-23,2023-04-02,10,45,Medium,0.055318,0.195,0,0,0
00Q0000150,25462482,EDIP s.r.o.,M,Professional & Scientific,Consulting,CZ032,Plzeňský,112,s.r.o.,2003,23,Small,11,27.39,Referral,New,Cold,Jana Procházková,1,1,0,6,0.1671,1,True,40.2,3,1,False,0,0,True,9,2022-06-06,2022-06-09,3,73,High,0.527733,0.173,0,0,0
00Q0000151,18621350,WINOA Czech Republic s.r.o.,G,Wholesale & Retail,Retail,CZ020,Středočeský,112,s.r.o.,1991,35,Small,14,56.08,LinkedIn,New,Cold,Tomáš Dvořák,1,7,3,8,0.8751,4,False,59.2,2,2,False,1,0,True,7,2023-04-01,2023-04-03,2,56,Medium,0.47505,0.206,0,0,0
00Q0000152,19872798,"BRISEN TRANSPORT, s.r.o.",H,Transportation,Transportation,CZ052,Královéhradecký,112,s.r.o.,2023,3,Medium,77,179.63,Web,Contacted,Warm,Jana Procházková,5,1,0,8,0.192,3,True,38.8,4,0,False,4,0,False,5,2022-10-07,2022-10-24,17,60,High,0.517757,0.21,0,0,0
00Q0000153,24732061,Habilis Steel spol. s r.o.,G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2010,16,Small,11,58.11,Cold Call,Contacted,Warm,Jana Procházková,5,4,2,10,0.4446,1,False,5.0,2,1,False,0,1,False,3,2024-02-13,2024-03-28,44,59,Medium,0.266223,0.259,1,1,0
00Q0000154,27408787,Avenga Czechia s.r.o.,J,Information & Communication,Technology,CZ010,Praha,112,s.r.o.,2005,21,Large,618,2032.64,Event,Working,Warm,Lucie Horáková,3,4,1,11,0.4001,2,False,10.3,3,0,False,3,2,True,18,2022-01-15,2022-02-12,28,84,High,0.783016,0.234,0,0,0
00Q0000155,14438411,SUAS Facility s.r.o.,N,Administrative & Support,Other,CZ041,Karlovarský,112,s.r.o.,2022,4,Medium,68,153.58,Email Campaign,Working,Warm,Tomáš Dvořák,0,3,0,8,0.4991,0,False,3.1,2,0,False,1,0,False,7,2023-06-21,2023-07-12,21,47,Medium,0.271136,0.197,0,0,0
00Q0000156,06314678,PEPE - SPED s.r.o.,H,Transportation,Transportation,CZ010,Praha,112,s.r.o.,2017,9,Small,16,25.89,Email Campaign,Contacted,Warm,Martin Novák,3,8,2,14,0.6201,0,False,92.7,4,1,False,0,0,True,16,2023-08-21,2023-09-27,37,55,Medium,0.118922,0.255,0,0,0
00Q0000157,24266426,SlidesLive s.r.o.,J,Information & Communication,Technology,CZ010,Praha,112,s.r.o.,2012,14,Medium,65,253.05,Referral,Contacted,Warm,Martin Novák,10,5,0,7,0.7485,1,False,0.9,2,0,False,1,0,False,20,2024-12-22,2025-01-16,25,100,High,0.697761,0.33,0,0,0
00Q0000158,26009242,"Rehabilitace INKA, s.r.o.",Q,Healthcare,Healthcare,CZ052,Královéhradecký,112,s.r.o.,2004,22,Small,35,56.8,Web,Contacted,Warm,Pavel Kratochvíl,7,1,0,6,0.2564,1,False,9.6,3,0,False,1,0,False,5,2025-03-02,2025-03-12,10,49,Medium,0.172157,0.199,0,0,0
